city,temperature,timestamp
Tokyo,29.7,2025-06-06T11:50:28.346177
London,20.1,2025-05-28T11:50:28.346177
Paris,11.2,2025-07-31T11:50:28.346177
New York,7.8,2025-11-23T11:50:28.346177
London,24.7,2025-05-10T11:50:28.346177
New York,1.2,2025-10-24T11:50:28.346177
Sydney,10.8,2025-09-27T11:50:28.346177
Paris,0.7,2025-08-21T11:50:28.346177
Sydney,24.3,2025-02-20T11:50:28.346177
Tokyo,32.3,2025-07-10T11:50:28.346177
Paris,11.3,2025-10-05T11:50:28.346177
Tokyo,-4.4,2025-08-26T11:50:28.346177
Paris,1.9,2026-01-23T11:50:28.346177
London,20.0,2025-11-25T11:50:28.346177
London,10.4,2025-06-25T11:50:28.346177
Paris,1.9,2025-08-03T11:50:28.346177
New York,2.2,2026-01-27T11:50:28.346177
Tokyo,-5.3,2026-02-11T11:50:28.346177
Tokyo,-1.6,2025-06-12T11:50:28.346177
Tokyo,10.6,2026-01-22T11:50:28.346177
London,3.8,2025-12-07T11:50:28.346177
London,32.1,2025-03-15T11:50:28.346177
Sydney,-8.8,2025-06-04T11:50:28.346177
London,-3.2,2025-11-14T11:50:28.346177
New York,15.2,2025-05-11T11:50:28.346177
Paris,30.5,2025-10-28T11:50:28.346177
New York,-4.8,2025-04-11T11:50:28.346177
Paris,22.4,2026-02-02T11:50:28.346177
London,-0.2,2025-10-12T11:50:28.346177
New York,-7.6,2025-08-17T11:50:28.346177
New York,4.6,2025-07-05T11:50:28.346177
Sydney,-0.5,2026-01-31T11:50:28.346177
New York,19.7,2025-03-11T11:50:28.346177
Sydney,-0.7,2025-05-04T11:50:28.346177
London,17.0,2025-11-14T11:50:28.346177
Tokyo,-3.6,2025-06-09T11:50:28.346177
Paris,14.8,2025-02-26T11:50:28.346177
Paris,21.4,2026-01-17T11:50:28.346177
London,15.4,2025-07-09T11:50:28.346177
Sydney,8.6,2026-01-22T11:50:28.346177
New York,-0.6,2025-08-15T11:50:28.346177
Tokyo,-3.9,2025-09-07T11:50:28.346177
London,-6.1,2025-07-27T11:50:28.346177
Tokyo,5.8,2025-12-12T11:50:28.347183
Paris,27.0,2025-06-14T11:50:28.347183
New York,-2.6,2025-06-04T11:50:28.347183
Tokyo,-8.1,2025-04-19T11:50:28.347183
Sydney,-1.3,2025-03-25T11:50:28.347183
Sydney,28.2,2025-11-08T11:50:28.347183
Tokyo,16.0,2025-08-23T11:50:28.347183
London,19.0,2025-11-24T11:50:28.347183
New York,14.7,2025-07-22T11:50:28.347183
London,20.2,2025-03-31T11:50:28.347183
London,26.5,2025-03-06T11:50:28.347183
London,26.1,2025-09-01T11:50:28.347183
London,34.9,2025-12-15T11:50:28.347183
London,-3.4,2025-04-04T11:50:28.347183
London,20.7,2025-09-09T11:50:28.347183
Paris,18.1,2025-05-20T11:50:28.347183
Sydney,33.7,2025-07-31T11:50:28.347183
Paris,8.8,2026-01-17T11:50:28.347183
Paris,3.4,2025-12-21T11:50:28.347183
New York,8.7,2025-10-26T11:50:28.347183
Tokyo,9.6,2025-08-10T11:50:28.347183
Sydney,20.2,2025-09-23T11:50:28.347183
New York,7.1,2025-08-14T11:50:28.347183
Sydney,-6.2,2025-10-21T11:50:28.347183
New York,30.5,2025-03-01T11:50:28.347183
Paris,-5.5,2025-08-02T11:50:28.347183
London,4.2,2025-11-24T11:50:28.347183
London,-4.0,2025-02-22T11:50:28.347183
Sydney,11.2,2025-09-25T11:50:28.347183
London,17.6,2025-05-01T11:50:28.347183
Tokyo,2.6,2025-02-15T11:50:28.347183
Paris,-0.8,2025-09-25T11:50:28.347183
London,23.8,2025-03-17T11:50:28.347183
Tokyo,18.4,2025-10-13T11:50:28.347183
Paris,31.3,2025-12-02T11:50:28.347183
Sydney,22.9,2025-08-12T11:50:28.347183
London,21.1,2025-07-09T11:50:28.347183
Paris,20.1,2025-05-15T11:50:28.347183
London,14.6,2025-10-04T11:50:28.347183
New York,31.2,2025-08-28T11:50:28.347183
New York,33.1,2025-09-01T11:50:28.347183
New York,-5.1,2025-03-27T11:50:28.347183
New York,-9.7,2025-05-04T11:50:28.347183
Sydney,23.4,2025-06-11T11:50:28.347183
London,27.2,2025-06-23T11:50:28.347183
Tokyo,-8.2,2025-12-17T11:50:28.347183
New York,1.6,2025-05-28T11:50:28.347183
London,-4.1,2025-11-11T11:50:28.347183
Paris,12.5,2025-04-24T11:50:28.347183
Tokyo,32.1,2025-07-27T11:50:28.347183
Sydney,4.8,2025-06-22T11:50:28.347183
Tokyo,22.0,2025-09-20T11:50:28.347183
New York,7.3,2025-04-20T11:50:28.347183
Sydney,20.2,2025-07-15T11:50:28.347183
Sydney,5.4,2025-05-07T11:50:28.347183
New York,18.8,2025-07-04T11:50:28.347183
Tokyo,1.0,2025-05-03T11:50:28.347183
Tokyo,-8.4,2025-04-10T11:50:28.347183
London,29.0,2025-06-23T11:50:28.347183
New York,15.7,2026-01-17T11:50:28.347183
London,14.4,2025-08-13T11:50:28.347183
Sydney,-6.4,2025-09-26T11:50:28.347183
London,1.5,2025-02-13T11:50:28.347183
New York,14.0,2025-10-17T11:50:28.347183
New York,11.5,2025-11-10T11:50:28.347183
Paris,19.7,2025-02-24T11:50:28.347183
Paris,-9.5,2025-09-15T11:50:28.347183
New York,32.8,2025-05-18T11:50:28.347183
New York,-5.3,2025-05-22T11:50:28.347183
Paris,22.1,2025-07-01T11:50:28.347183
Sydney,-0.3,2025-03-13T11:50:28.347183
New York,28.7,2025-12-30T11:50:28.347183
London,12.3,2025-04-09T11:50:28.347183
London,23.0,2025-09-22T11:50:28.347183
New York,27.7,2025-10-22T11:50:28.347183
London,20.2,2025-09-13T11:50:28.347183
Sydney,5.5,2026-01-16T11:50:28.347183
Sydney,8.5,2025-03-20T11:50:28.347183
Paris,28.8,2026-01-15T11:50:28.347183
London,21.9,2025-04-01T11:50:28.347183
Sydney,-5.5,2026-01-19T11:50:28.347183
London,-7.9,2025-06-18T11:50:28.347183
Paris,34.6,2025-05-05T11:50:28.347183
New York,22.0,2025-08-11T11:50:28.347183
Sydney,3.1,2025-10-29T11:50:28.347183
Paris,0.6,2025-10-18T11:50:28.347183
Paris,25.5,2025-05-29T11:50:28.347183
New York,6.6,2026-01-06T11:50:28.347183
Paris,7.1,2025-12-11T11:50:28.347183
London,19.3,2025-02-14T11:50:28.347183
Tokyo,18.6,2025-09-07T11:50:28.347183
Tokyo,27.9,2025-02-28T11:50:28.347183
Sydney,29.6,2026-02-03T11:50:28.347183
Paris,34.1,2025-11-26T11:50:28.347183
London,32.0,2025-09-02T11:50:28.347183
Tokyo,5.5,2025-10-11T11:50:28.347183
Tokyo,16.3,2025-10-02T11:50:28.347183
Sydney,30.0,2025-03-23T11:50:28.347183
Sydney,4.6,2025-02-24T11:50:28.347183
Sydney,23.3,2025-07-05T11:50:28.347183
Tokyo,33.9,2026-01-01T11:50:28.347183
Paris,18.0,2025-06-21T11:50:28.347183
London,12.6,2025-02-15T11:50:28.347183
London,21.7,2025-04-30T11:50:28.347183
Paris,9.3,2025-09-29T11:50:28.347183
Paris,27.3,2025-09-29T11:50:28.347183
New York,-9.1,2025-09-10T11:50:28.347183
London,17.5,2025-02-19T11:50:28.347183
New York,30.6,2025-09-30T11:50:28.347183
New York,-7.4,2025-07-02T11:50:28.347183
London,11.4,2025-02-21T11:50:28.347183
Sydney,27.2,2025-05-06T11:50:28.347183
Sydney,1.9,2026-02-02T11:50:28.347183
London,20.1,2025-08-22T11:50:28.347183
Paris,27.5,2025-08-14T11:50:28.347183
Paris,-3.8,2025-04-10T11:50:28.347183
London,5.4,2026-01-24T11:50:28.347183
New York,8.2,2026-01-09T11:50:28.347183
New York,-8.7,2025-08-19T11:50:28.347183
Sydney,15.2,2025-05-06T11:50:28.347183
Tokyo,-8.8,2025-03-05T11:50:28.347183
London,0.7,2025-04-19T11:50:28.347183
Paris,8.0,2025-09-24T11:50:28.347183
Paris,12.7,2025-11-30T11:50:28.347183
Paris,22.3,2026-01-07T11:50:28.347183
New York,11.9,2025-08-23T11:50:28.347183
Sydney,1.4,2025-04-02T11:50:28.347183
Paris,2.9,2026-02-08T11:50:28.347183
Paris,16.8,2026-01-01T11:50:28.347183
London,27.8,2025-06-24T11:50:28.347183
Paris,29.2,2025-06-29T11:50:28.347183
London,4.7,2026-01-15T11:50:28.347183
New York,25.9,2025-10-20T11:50:28.347183
Paris,-1.7,2025-05-23T11:50:28.347183
Paris,19.7,2026-02-04T11:50:28.347183
London,9.2,2025-12-04T11:50:28.347183
Sydney,16.3,2025-05-17T11:50:28.347183
London,14.2,2025-05-29T11:50:28.347183
Paris,0.8,2025-06-05T11:50:28.347183
London,11.1,2025-02-23T11:50:28.347183
New York,34.4,2025-09-14T11:50:28.347183
Paris,12.1,2025-02-28T11:50:28.347183
London,5.1,2025-06-16T11:50:28.347183
Paris,0.8,2025-08-17T11:50:28.347183
Paris,19.2,2025-08-04T11:50:28.347183
Sydney,21.9,2025-11-02T11:50:28.347183
Tokyo,-1.3,2026-01-08T11:50:28.347183
London,18.6,2025-04-04T11:50:28.347183
Paris,13.7,2025-12-31T11:50:28.347183
Sydney,17.2,2025-02-13T11:50:28.347183
Tokyo,31.0,2025-04-25T11:50:28.347183
Sydney,12.3,2025-11-17T11:50:28.347183
Paris,21.4,2026-01-16T11:50:28.347183
Paris,-7.3,2025-11-11T11:50:28.347183
New York,13.0,2025-03-20T11:50:28.347183
Paris,13.2,2025-12-20T11:50:28.347183
New York,10.2,2025-05-11T11:50:28.347183
Paris,29.5,2025-03-07T11:50:28.347183
New York,26.5,2025-09-12T11:50:28.347183
Paris,29.4,2025-03-18T11:50:28.347183
London,-4.2,2025-08-12T11:50:28.347183
Tokyo,13.9,2025-08-16T11:50:28.347183
Sydney,13.4,2025-03-31T11:50:28.347183
Sydney,0.7,2025-05-18T11:50:28.347183
London,12.9,2025-02-14T11:50:28.347183
New York,-9.9,2025-05-06T11:50:28.347183
Sydney,-2.3,2025-12-31T11:50:28.347183
Tokyo,19.4,2025-09-05T11:50:28.347183
Paris,24.0,2025-05-08T11:50:28.347183
New York,35.0,2025-06-07T11:50:28.347183
Sydney,29.9,2025-08-31T11:50:28.347183
Sydney,-6.3,2025-12-04T11:50:28.347183
Sydney,-8.8,2025-12-20T11:50:28.347183
New York,34.7,2025-07-09T11:50:28.347183
Sydney,2.8,2025-09-03T11:50:28.347183
Tokyo,34.6,2026-01-15T11:50:28.347183
Sydney,-3.4,2026-01-26T11:50:28.347183
London,15.2,2025-02-17T11:50:28.347183
New York,1.0,2025-12-24T11:50:28.347183
Tokyo,26.0,2025-08-13T11:50:28.347183
Sydney,6.7,2026-01-30T11:50:28.347183
New York,7.2,2025-09-10T11:50:28.347183
New York,4.9,2025-03-12T11:50:28.347183
Sydney,5.7,2025-06-15T11:50:28.347183
Sydney,21.6,2025-07-28T11:50:28.347183
New York,20.5,2025-05-02T11:50:28.347183
Tokyo,8.9,2025-11-27T11:50:28.347183
Sydney,2.4,2025-12-24T11:50:28.347183
New York,13.4,2025-12-13T11:50:28.347183
Paris,-9.5,2025-06-28T11:50:28.347183
London,1.2,2025-07-06T11:50:28.347183
Sydney,28.1,2025-03-23T11:50:28.347183
Tokyo,27.3,2026-01-07T11:50:28.347183
New York,28.1,2025-05-03T11:50:28.347183
Tokyo,27.6,2025-10-24T11:50:28.347183
Tokyo,3.8,2025-08-20T11:50:28.347183
Paris,8.3,2025-12-25T11:50:28.347183
London,4.8,2025-12-11T11:50:28.347183
London,-5.9,2025-07-14T11:50:28.347183
Sydney,1.4,2025-08-26T11:50:28.347183
London,-5.3,2025-11-24T11:50:28.347183
New York,15.7,2025-08-30T11:50:28.347183
Paris,14.5,2025-08-10T11:50:28.347183
Tokyo,-9.0,2025-09-10T11:50:28.347183
New York,-0.9,2026-01-31T11:50:28.347183
Tokyo,9.8,2025-03-14T11:50:28.347183
Tokyo,11.6,2025-12-21T11:50:28.347183
Paris,28.1,2025-07-12T11:50:28.347183
Paris,27.7,2025-04-01T11:50:28.347183
Tokyo,4.4,2025-04-12T11:50:28.347183
London,-4.9,2025-05-31T11:50:28.347183
New York,5.7,2025-04-24T11:50:28.347183
Tokyo,-5.0,2025-07-17T11:50:28.347183
Sydney,20.3,2025-08-14T11:50:28.347183
Sydney,30.9,2026-01-22T11:50:28.347183
London,16.9,2025-10-04T11:50:28.347183
London,32.8,2025-11-23T11:50:28.347183
New York,1.0,2026-01-29T11:50:28.347183
London,13.9,2025-05-15T11:50:28.347183
Paris,-7.5,2025-09-16T11:50:28.347183
Tokyo,2.7,2025-04-04T11:50:28.347183
Tokyo,30.2,2025-08-23T11:50:28.347183
London,-3.5,2025-05-23T11:50:28.347183
New York,21.7,2025-09-20T11:50:28.347183
London,-1.8,2025-05-30T11:50:28.347183
Paris,4.0,2025-09-25T11:50:28.347183
Sydney,19.8,2026-01-13T11:50:28.347183
London,15.9,2026-02-02T11:50:28.347183
London,-0.9,2026-01-02T11:50:28.347183
London,7.7,2025-05-10T11:50:28.347183
Sydney,34.8,2026-02-06T11:50:28.347183
Tokyo,23.5,2025-08-29T11:50:28.347183
London,-2.0,2025-07-05T11:50:28.347183
London,-7.7,2025-06-20T11:50:28.347183
London,-5.9,2025-06-20T11:50:28.347183
Paris,-0.9,2025-08-17T11:50:28.347183
New York,29.5,2025-09-13T11:50:28.347183
Tokyo,25.7,2025-05-23T11:50:28.347183
London,30.3,2025-08-04T11:50:28.347183
Paris,-8.4,2026-01-07T11:50:28.347183
Paris,34.0,2025-10-31T11:50:28.347183
Sydney,-7.0,2026-01-31T11:50:28.347183
Sydney,-4.3,2025-10-18T11:50:28.347183
Tokyo,11.7,2025-08-23T11:50:28.347183
Paris,-3.0,2025-08-04T11:50:28.347183
Paris,18.2,2025-02-15T11:50:28.347183
New York,11.8,2025-08-17T11:50:28.347183
Paris,-9.2,2025-02-25T11:50:28.347183
Sydney,17.8,2025-07-30T11:50:28.347183
London,29.5,2025-10-10T11:50:28.347183
Paris,-4.1,2025-07-26T11:50:28.347183
Tokyo,11.3,2025-11-25T11:50:28.347183
New York,14.8,2025-12-28T11:50:28.347183
Tokyo,29.0,2025-12-13T11:50:28.347183
Tokyo,0.2,2025-07-22T11:50:28.347183
London,23.1,2025-05-18T11:50:28.347183
Tokyo,19.9,2025-03-13T11:50:28.347183
Tokyo,-4.2,2025-06-29T11:50:28.347183
London,32.5,2025-10-24T11:50:28.347183
Paris,10.6,2025-05-03T11:50:28.347183
Paris,0.6,2025-11-29T11:50:28.347183
Sydney,18.2,2025-06-08T11:50:28.347183
Paris,27.5,2025-04-03T11:50:28.347183
New York,-4.1,2025-02-25T11:50:28.347183
Tokyo,27.3,2025-04-03T11:50:28.347183
London,22.3,2025-05-01T11:50:28.347183
Sydney,28.8,2025-09-13T11:50:28.347183
Sydney,-6.0,2025-02-20T11:50:28.347183
Paris,27.2,2025-06-20T11:50:28.347183
Paris,1.0,2025-06-08T11:50:28.347183
Sydney,31.3,2025-03-30T11:50:28.347183
New York,25.4,2025-04-22T11:50:28.347183
New York,2.7,2025-05-12T11:50:28.347183
London,1.1,2025-04-21T11:50:28.347183
Sydney,-4.1,2025-05-25T11:50:28.347183
Sydney,4.3,2025-07-09T11:50:28.347183
Sydney,11.9,2025-12-19T11:50:28.347183
Paris,14.8,2025-09-22T11:50:28.347183
Sydney,10.9,2025-04-07T11:50:28.347183
London,-1.2,2025-10-09T11:50:28.347183
New York,10.5,2025-03-26T11:50:28.347183
Paris,16.4,2025-05-04T11:50:28.347183
London,23.2,2025-04-28T11:50:28.347183
London,14.9,2026-01-25T11:50:28.347183
London,32.0,2025-09-09T11:50:28.347183
Tokyo,5.2,2025-10-16T11:50:28.347183
Sydney,2.2,2025-02-20T11:50:28.347183
Tokyo,-10.0,2025-02-19T11:50:28.347183
Paris,30.5,2025-05-26T11:50:28.347183
London,-9.7,2025-04-17T11:50:28.347183
London,19.5,2025-09-30T11:50:28.347183
London,-5.7,2025-02-17T11:50:28.347183
Sydney,16.5,2025-07-02T11:50:28.347183
Paris,25.3,2025-10-19T11:50:28.347183
Sydney,29.5,2025-06-08T11:50:28.347183
Sydney,-2.6,2025-12-26T11:50:28.347183
Tokyo,27.5,2025-06-03T11:50:28.347183
Paris,12.1,2025-10-29T11:50:28.347183
Tokyo,30.2,2025-12-12T11:50:28.347183
Sydney,-5.2,2025-07-17T11:50:28.347183
London,1.3,2025-11-03T11:50:28.347183
Tokyo,11.4,2026-01-03T11:50:28.347183
New York,7.6,2026-01-31T11:50:28.347183
Paris,4.5,2025-12-27T11:50:28.347183
Tokyo,31.9,2025-06-11T11:50:28.347183
Tokyo,-9.9,2026-02-10T11:50:28.347183
Paris,17.5,2025-07-14T11:50:28.347183
Tokyo,34.1,2025-09-01T11:50:28.347183
Tokyo,7.1,2025-04-23T11:50:28.347183
New York,22.0,2026-02-09T11:50:28.347183
Tokyo,19.6,2025-08-14T11:50:28.347183
Tokyo,-1.8,2025-08-11T11:50:28.347183
Tokyo,-6.0,2025-07-30T11:50:28.347183
Sydney,33.5,2025-12-12T11:50:28.347183
Sydney,27.6,2026-01-24T11:50:28.347183
Paris,24.7,2025-05-09T11:50:28.347183
London,2.2,2025-12-05T11:50:28.347183
Tokyo,21.0,2025-12-13T11:50:28.347183
New York,15.1,2025-08-27T11:50:28.347183
London,19.6,2025-07-07T11:50:28.347183
Tokyo,6.1,2025-11-26T11:50:28.347183
London,3.3,2025-02-16T11:50:28.347183
London,3.5,2025-10-07T11:50:28.347183
Paris,32.4,2025-03-18T11:50:28.347183
Paris,9.4,2025-12-18T11:50:28.347183
Paris,27.8,2025-06-06T11:50:28.347183
Tokyo,-3.7,2025-08-19T11:50:28.347183
Tokyo,1.4,2025-11-14T11:50:28.347183
New York,7.6,2025-06-18T11:50:28.347183
New York,-0.2,2026-02-05T11:50:28.347183
Paris,17.5,2025-07-24T11:50:28.347183
Paris,9.1,2025-06-29T11:50:28.347183
New York,15.5,2025-02-25T11:50:28.347183
New York,17.1,2025-05-08T11:50:28.347183
Tokyo,-8.7,2025-12-10T11:50:28.347183
Paris,17.6,2025-04-23T11:50:28.347183
Tokyo,-2.6,2025-04-27T11:50:28.347183
Sydney,17.9,2025-06-15T11:50:28.347183
Tokyo,12.1,2026-01-08T11:50:28.347183
London,-0.1,2025-12-17T11:50:28.347183
London,2.5,2025-07-16T11:50:28.347183
Tokyo,3.5,2025-05-12T11:50:28.347183
Paris,9.3,2025-05-16T11:50:28.347183
Tokyo,28.7,2025-07-26T11:50:28.347183
Paris,7.1,2025-09-09T11:50:28.347183
London,20.3,2025-10-06T11:50:28.347183
London,4.1,2025-11-06T11:50:28.347183
Paris,18.3,2025-06-09T11:50:28.347183
Sydney,13.0,2025-02-19T11:50:28.347183
New York,30.9,2025-11-26T11:50:28.347183
Sydney,25.4,2025-07-08T11:50:28.347183
London,5.8,2025-12-22T11:50:28.347183
New York,6.7,2025-05-08T11:50:28.347183
Paris,24.8,2025-04-02T11:50:28.347183
London,1.4,2025-04-10T11:50:28.347183
Tokyo,6.6,2025-05-05T11:50:28.347183
Sydney,-7.8,2025-05-21T11:50:28.347183
Tokyo,8.0,2025-12-07T11:50:28.347183
New York,16.4,2025-04-18T11:50:28.347183
New York,19.0,2025-12-20T11:50:28.347183
New York,28.2,2025-06-20T11:50:28.347183
Paris,10.9,2025-07-20T11:50:28.347183
New York,-5.9,2025-03-10T11:50:28.347183
London,23.3,2025-06-08T11:50:28.347183
Paris,-6.9,2025-12-16T11:50:28.347183
London,9.0,2025-07-24T11:50:28.347183
Tokyo,-3.2,2025-09-21T11:50:28.347183
Tokyo,-7.3,2025-09-12T11:50:28.347183
Sydney,23.5,2026-01-20T11:50:28.347183
Sydney,29.2,2025-06-16T11:50:28.347183
Tokyo,27.5,2025-03-13T11:50:28.347183
New York,29.0,2025-11-10T11:50:28.347183
Tokyo,6.0,2025-06-05T11:50:28.347183
Tokyo,16.5,2026-02-08T11:50:28.347183
London,15.8,2025-12-03T11:50:28.347183
Sydney,32.7,2025-08-03T11:50:28.347183
Paris,33.5,2025-10-05T11:50:28.347183
Tokyo,5.6,2025-03-17T11:50:28.347183
Paris,-5.6,2025-03-11T11:50:28.347183
Paris,21.0,2025-06-18T11:50:28.347183
London,30.7,2026-01-31T11:50:28.347183
Paris,15.3,2025-06-12T11:50:28.347183
Paris,1.3,2025-06-10T11:50:28.347183
Paris,-3.2,2025-12-25T11:50:28.347183
Tokyo,33.8,2025-04-10T11:50:28.347183
London,0.7,2025-11-16T11:50:28.347183
London,11.9,2025-07-17T11:50:28.347183
London,15.0,2025-06-26T11:50:28.347183
Paris,29.1,2025-09-07T11:50:28.347183
Sydney,7.0,2025-10-25T11:50:28.347183
Sydney,19.6,2025-12-04T11:50:28.347183
Paris,21.5,2025-03-17T11:50:28.347183
Sydney,16.0,2025-07-25T11:50:28.347183
Sydney,33.4,2025-12-29T11:50:28.347183
New York,18.5,2025-09-24T11:50:28.347183
Sydney,28.8,2025-11-30T11:50:28.347183
Tokyo,24.9,2025-12-08T11:50:28.347183
Tokyo,34.7,2025-11-24T11:50:28.347183
London,21.6,2025-08-20T11:50:28.347183
London,-9.5,2025-03-07T11:50:28.347183
London,-1.7,2025-08-01T11:50:28.347183
Paris,2.4,2025-06-24T11:50:28.347183
New York,12.6,2025-11-14T11:50:28.347183
Paris,1.0,2025-03-31T11:50:28.347183
Sydney,25.0,2025-07-11T11:50:28.347183
Paris,29.6,2025-06-30T11:50:28.347183
Tokyo,28.1,2025-05-19T11:50:28.347183
Tokyo,27.8,2026-01-07T11:50:28.347183
New York,5.1,2025-05-02T11:50:28.347183
Tokyo,-5.7,2025-09-18T11:50:28.347183
Tokyo,31.6,2025-11-09T11:50:28.347183
London,2.3,2025-08-07T11:50:28.347183
Tokyo,8.6,2025-03-11T11:50:28.347183
Sydney,6.7,2025-08-10T11:50:28.347183
Paris,10.8,2025-11-09T11:50:28.347183
Paris,20.2,2025-05-30T11:50:28.347183
Tokyo,-6.6,2025-12-03T11:50:28.347183
New York,10.7,2025-12-10T11:50:28.347183
Paris,-6.0,2025-06-17T11:50:28.347183
Tokyo,1.7,2025-03-17T11:50:28.347183
Tokyo,-8.4,2025-12-26T11:50:28.347183
New York,12.3,2025-05-08T11:50:28.347183
New York,-1.1,2025-06-28T11:50:28.347183
Sydney,16.6,2026-02-05T11:50:28.347183
Paris,18.4,2025-04-14T11:50:28.347183
Paris,7.5,2026-02-01T11:50:28.347183
Sydney,14.7,2025-11-20T11:50:28.347183
New York,9.3,2025-11-25T11:50:28.347183
Sydney,6.5,2025-11-17T11:50:28.347183
New York,-4.0,2025-09-13T11:50:28.347183
London,30.8,2025-05-13T11:50:28.347183
Sydney,-8.0,2025-05-18T11:50:28.347183
London,0.7,2025-09-27T11:50:28.347183
New York,25.4,2025-07-08T11:50:28.347183
Sydney,-7.0,2025-03-01T11:50:28.347183
Tokyo,30.8,2025-04-06T11:50:28.347183
Paris,-0.2,2025-06-30T11:50:28.347183
Paris,25.3,2025-02-25T11:50:28.347183
New York,30.6,2025-03-17T11:50:28.347183
Paris,23.0,2025-10-21T11:50:28.347183
Paris,5.9,2025-11-14T11:50:28.347183
New York,20.7,2025-02-26T11:50:28.347183
London,14.4,2025-02-20T11:50:28.347183
London,13.4,2025-02-14T11:50:28.347183
Tokyo,19.7,2026-02-09T11:50:28.347183
Paris,6.2,2025-09-25T11:50:28.347183
London,-8.5,2025-10-27T11:50:28.347183
London,-1.7,2025-09-21T11:50:28.347183
London,-8.0,2025-03-04T11:50:28.347183
Sydney,21.2,2025-05-19T11:50:28.347183
Tokyo,-5.9,2025-04-16T11:50:28.347183
Tokyo,4.7,2025-03-12T11:50:28.347183
London,23.8,2026-01-27T11:50:28.347183
Sydney,22.7,2025-10-15T11:50:28.347183
London,13.9,2025-12-07T11:50:28.347183
Tokyo,-8.9,2026-01-08T11:50:28.347183
Sydney,8.1,2025-08-26T11:50:28.347183
Tokyo,-6.4,2025-04-24T11:50:28.347183
New York,-9.8,2025-09-29T11:50:28.347183
Sydney,-2.5,2025-11-10T11:50:28.347183
New York,31.0,2025-06-26T11:50:28.347183
London,29.7,2025-11-13T11:50:28.347183
Tokyo,22.8,2025-06-21T11:50:28.347183
Paris,29.0,2025-11-23T11:50:28.347183
Paris,32.5,2025-11-13T11:50:28.347183
Paris,34.3,2025-12-01T11:50:28.347183
Paris,12.7,2025-10-01T11:50:28.347183
Sydney,-3.6,2025-10-16T11:50:28.347183
Paris,8.3,2025-06-06T11:50:28.347183
Tokyo,13.9,2026-01-05T11:50:28.347183
London,-6.5,2025-11-24T11:50:28.347183
Sydney,24.4,2025-08-03T11:50:28.347183
New York,-7.4,2025-10-04T11:50:28.347183
London,21.9,2025-04-27T11:50:28.347183
Sydney,-4.5,2026-02-11T11:50:28.347183
Sydney,6.4,2025-03-25T11:50:28.347183
Sydney,-0.5,2025-03-05T11:50:28.347183
New York,-0.0,2025-06-27T11:50:28.347183
Sydney,33.8,2025-06-22T11:50:28.347183
Sydney,12.8,2025-06-08T11:50:28.347183
London,19.0,2026-01-06T11:50:28.347183
Tokyo,-3.2,2025-04-21T11:50:28.347183
London,19.0,2025-04-12T11:50:28.347183
Sydney,9.2,2025-09-17T11:50:28.347183
Sydney,19.5,2025-10-17T11:50:28.347183
Sydney,34.4,2025-07-18T11:50:28.347183
London,2.7,2025-10-06T11:50:28.347183
New York,20.9,2026-02-04T11:50:28.347183
Sydney,19.4,2025-07-06T11:50:28.347183
New York,-1.0,2025-06-18T11:50:28.347183
Paris,3.7,2025-03-26T11:50:28.347183
New York,-6.5,2025-10-15T11:50:28.347183
Sydney,7.5,2025-06-24T11:50:28.347183
London,20.6,2025-10-17T11:50:28.347183
Sydney,4.7,2025-10-18T11:50:28.347183
New York,8.0,2025-02-19T11:50:28.347183
Tokyo,16.4,2026-01-13T11:50:28.347183
London,-7.8,2025-06-25T11:50:28.347183
Tokyo,27.2,2025-12-31T11:50:28.347183
New York,4.8,2025-06-09T11:50:28.347183
Sydney,5.3,2025-07-24T11:50:28.347183
London,27.8,2025-12-30T11:50:28.347183
New York,21.7,2025-10-28T11:50:28.347183
Sydney,27.3,2025-04-05T11:50:28.347183
Sydney,6.5,2025-02-22T11:50:28.347183
London,9.1,2026-01-21T11:50:28.347183
Sydney,1.7,2025-11-11T11:50:28.347183
New York,-8.5,2026-02-11T11:50:28.347183
Paris,10.6,2026-01-18T11:50:28.347183
Paris,-4.5,2026-02-02T11:50:28.347183
Paris,8.6,2025-04-26T11:50:28.347183
Sydney,-3.1,2025-06-02T11:50:28.347183
Tokyo,34.8,2025-07-05T11:50:28.347183
Tokyo,25.2,2025-02-23T11:50:28.347183
New York,27.8,2025-09-12T11:50:28.347183
London,9.0,2025-09-18T11:50:28.347183
Paris,-8.1,2025-08-07T11:50:28.347183
London,34.1,2025-05-17T11:50:28.347183
Tokyo,24.4,2025-09-06T11:50:28.347183
Tokyo,-5.9,2025-07-14T11:50:28.347183
London,-4.0,2025-06-16T11:50:28.347183
Sydney,21.0,2025-04-16T11:50:28.347183
London,19.3,2025-11-06T11:50:28.347183
New York,-9.9,2026-01-03T11:50:28.347183
Sydney,3.1,2025-04-11T11:50:28.347183
Paris,-3.7,2025-07-04T11:50:28.347183
London,-5.7,2025-11-29T11:50:28.347183
London,10.9,2025-08-10T11:50:28.347183
Paris,15.4,2025-10-07T11:50:28.347183
New York,-5.2,2025-12-15T11:50:28.347183
New York,16.2,2025-06-26T11:50:28.347183
Paris,1.5,2025-08-02T11:50:28.347183
London,13.9,2026-01-27T11:50:28.347183
Sydney,19.9,2026-01-16T11:50:28.347183
Paris,-2.7,2025-06-12T11:50:28.347183
